ORDER_ITEM_ID,ORDER_ID,MENU_ITEM_ID,QUANTITY,ITEM_PRICE_AT_ORDER
O0000213_2,O0000213,M057,2,270.43
O0000213_3,O0000213,M017,1,209.21
O0000213_4,O0000213,M056,3,629.62
O0000213_5,O0000213,M028,1,386.38
O0000214_1,O0000214,M068,2,553.64
O0000215_1,O0000215,M073,2,311.32
O0000215_2,O0000215,M080,2,235.84
O0000215_3,O0000215,M086,1,738.59
O0000215_4,O0000215,M006,3,575.37
O0000215_5,O0000215,M022,3,447.04
O0000216_1,O0000216,M043,1,296.34
O0000216_2,O0000216,M008,1,584.14
O0000216_3,O0000216,M098,2,760.23
O0000216_4,O0000216,M015,1,211.45
O0000216_5,O0000216,M022,1,487.86
O0000217_1,O0000217,M081,3,394.90
O0000218_1,O0000218,M079,3,433.57
O0000218_2,O0000218,M031,3,360.06
O0000218_3,O0000218,M025,3,311.97
O0000219_1,O0000219,M090,2,564.27
O0000219_2,O0000219,M091,3,321.05
O0000219_3,O0000219,M022,3,455.62
O0000219_4,O0000219,M057,2,291.61
O0000219_5,O0000219,M048,2,572.87
O0000220_1,O0000220,M087,3,194.94
O0000220_2,O0000220,M039,3,379.86
O0000220_3,O0000220,M071,1,715.09
O0000221_1,O0000221,M045,3,684.63
O0000222_1,O0000222,M049,2,640.07
O0000222_2,O0000222,M054,1,513.46
O0000222_3,O0000222,M100,3,517.94
O0000222_4,O0000222,M009,3,606.76
O0000222_5,O0000222,M067,3,598.12
O0000223_1,O0000223,M032,3,597.10
O0000223_2,O0000223,M096,2,708.42
O0000223_3,O0000223,M065,2,303.00
O0000223_4,O0000223,M059,1,576.24
O0000223_5,O0000223,M014,3,334.19
O0000224_1,O0000224,M046,3,460.69
O0000225_1,O0000225,M078,2,711.18
O0000225_2,O0000225,M093,2,427.66
O0000225_3,O0000225,M039,1,390.16
O0000226_1,O0000226,M065,1,307.75
O0000226_2,O0000226,M017,2,214.06
O0000226_3,O0000226,M047,2,466.13
O0000226_4,O0000226,M009,2,621.57
O0000226_5,O0000226,M012,1,725.13
O0000227_1,O0000227,M083,2,714.38
O0000227_2,O0000227,M048,3,522.84
O0000228_1,O0000228,M080,3,253.19
O0000228_2,O0000228,M086,2,683.47
O0000228_3,O0000228,M027,2,455.70
O0000228_4,O0000228,M053,1,641.48
O0000229_1,O0000229,M009,1,534.71
O0000229_2,O0000229,M085,1,516.15
O0000229_3,O0000229,M038,3,285.24
O0000229_4,O0000229,M002,3,163.70
O0000230_1,O0000230,M004,3,159.65
O0000230_2,O0000230,M065,1,326.80
O0000230_3,O0000230,M040,3,621.83
O0000230_4,O0000230,M085,2,514.67
O0000230_5,O0000230,M092,3,534.64
O0000231_1,O0000231,M004,3,167.51
O0000232_1,O0000232,M039,3,401.44
O0000232_2,O0000232,M019,2,359.66
O0000232_3,O0000232,M005,3,593.36
O0000232_4,O0000232,M088,2,582.15
O0000232_5,O0000232,M048,2,554.96
O0000233_1,O0000233,M081,1,368.65
O0000233_2,O0000233,M059,3,546.89
O0000233_3,O0000233,M044,2,641.83
O0000233_4,O0000233,M041,2,433.31
O0000233_5,O0000233,M039,1,408.42
O0000234_1,O0000234,M039,3,401.83
O0000234_2,O0000234,M092,3,558.79
O0000234_3,O0000234,M089,1,261.11
O0000234_4,O0000234,M095,2,312.46
O0000235_1,O0000235,M039,1,433.00
O0000235_2,O0000235,M039,3,390.16
O0000235_3,O0000235,M060,1,603.67
O0000235_4,O0000235,M021,1,396.62
O0000235_5,O0000235,M063,3,352.98
O0000236_1,O0000236,M023,1,234.28
O0000236_2,O0000236,M003,3,455.19
O0000236_3,O0000236,M090,3,504.86
O0000237_1,O0000237,M029,1,256.77
O0000237_2,O0000237,M059,1,618.14
O0000237_3,O0000237,M044,3,667.58
O0000237_4,O0000237,M014,1,307.64
O0000237_5,O0000237,M014,1,312.79
O0000238_1,O0000238,M057,2,245.01
O0000238_2,O0000238,M038,3,304.26
O0000238_3,O0000238,M078,1,647.13
O0000238_4,O0000238,M086,3,662.66
O0000239_1,O0000239,M003,1,493.49
O0000240_1,O0000240,M063,3,334.59
O0000240_2,O0000240,M066,2,252.82
O0000240_3,O0000240,M066,1,238.08
O0000240_4,O0000240,M076,3,787.07
O0000240_5,O0000240,M082,3,404.21
O0000241_1,O0000241,M098,2,754.44
O0000241_2,O0000241,M015,2,184.84
O0000241_3,O0000241,M098,3,690.34
O0000241_4,O0000241,M089,3,248.21
O0000242_1,O0000242,M086,3,676.06
O0000242_2,O0000242,M085,1,430.09
O0000242_3,O0000242,M048,1,533.40
O0000243_1,O0000243,M087,3,207.23
O0000244_1,O0000244,M020,1,387.24
O0000244_2,O0000244,M018,2,676.30
O0000244_3,O0000244,M036,1,418.05
O0000245_1,O0000245,M038,1,285.57
O0000246_1,O0000246,M094,2,443.24
O0000246_2,O0000246,M014,3,327.61
O0000247_1,O0000247,M002,1,175.45
O0000247_2,O0000247,M030,2,719.31
O0000247_3,O0000247,M072,2,605.35
O0000247_4,O0000247,M082,3,367.80
O0000248_1,O0000248,M054,3,579.65
O0000248_2,O0000248,M073,1,276.97
O0000248_3,O0000248,M019,3,329.99
O0000249_1,O0000249,M018,2,623.72
O0000250_1,O0000250,M011,3,633.41
O0000251_1,O0000251,M028,3,423.99
O0000251_2,O0000251,M086,3,670.37
O0000251_3,O0000251,M013,1,351.90
O0000251_4,O0000251,M011,2,646.70
O0000251_5,O0000251,M045,2,623.87
O0000252_1,O0000252,M034,3,555.02
O0000252_2,O0000252,M025,2,277.56
O0000252_3,O0000252,M028,2,407.62
O0000252_4,O0000252,M097,2,597.74
O0000253_1,O0000253,M094,1,407.29
O0000253_2,O0000253,M056,1,596.34
O0000253_3,O0000253,M016,3,201.44
O0000253_4,O0000253,M086,1,670.26
O0000254_1,O0000254,M070,2,519.69
O0000254_2,O0000254,M017,3,206.71
O0000254_3,O0000254,M020,3,371.35
O0000254_4,O0000254,M062,1,788.41
O0000255_1,O0000255,M011,2,709.75
O0000255_2,O0000255,M014,2,344.90
O0000255_3,O0000255,M035,3,685.99
O0000256_1,O0000256,M010,2,718.71
O0000256_2,O0000256,M018,1,637.21
O0000256_3,O0000256,M043,3,277.07
O0000256_4,O0000256,M021,3,376.28
O0000257_1,O0000257,M011,3,644.09
O0000257_2,O0000257,M024,1,277.08
O0000257_3,O0000257,M088,3,566.76
O0000257_4,O0000257,M042,2,457.84
O0000258_1,O0000258,M039,3,379.02
O0000258_2,O0000258,M043,2,263.56
O0000258_3,O0000258,M093,2,415.29
O0000258_4,O0000258,M092,3,526.36
O0000259_1,O0000259,M037,2,557.73
O0000259_2,O0000259,M009,2,543.90
O0000259_3,O0000259,M027,1,464.74
O0000259_4,O0000259,M050,3,289.13
O0000259_5,O0000259,M100,3,561.54
O0000260_1,O0000260,M083,2,707.19
O0000261_1,O0000261,M060,1,643.71
O0000262_1,O0000262,M016,3,204.49
O0000262_2,O0000262,M026,1,559.11
O0000263_1,O0000263,M098,1,745.39
O0000263_2,O0000263,M084,3,650.27
O0000263_3,O0000263,M087,2,207.72
O0000263_4,O0000263,M042,2,467.83
O0000263_5,O0000263,M066,3,244.85
O0000264_1,O0000264,M017,2,229.55
O0000264_2,O0000264,M072,1,681.74
O0000264_3,O0000264,M089,1,250.68
O0000264_4,O0000264,M081,2,377.21
O0000265_1,O0000265,M016,1,195.14
O0000266_1,O0000266,M054,2,475.33
O0000266_2,O0000266,M044,2,603.19
O0000266_3,O0000266,M097,1,626.76
O0000267_1,O0000267,M046,1,460.41
O0000268_1,O0000268,M077,2,390.82
O0000269_1,O0000269,M065,3,292.77
O0000269_2,O0000269,M059,2,572.25
O0000269_3,O0000269,M017,1,239.49
O0000269_4,O0000269,M070,3,455.73
O0000270_1,O0000270,M063,3,388.72
O0000271_1,O0000271,M033,1,252.10
O0000272_1,O0000272,M098,1,718.89
O0000272_2,O0000272,M044,1,703.32
O0000272_3,O0000272,M097,3,648.85
O0000272_4,O0000272,M046,1,420.49
O0000273_1,O0000273,M019,1,388.34
O0000273_2,O0000273,M049,2,675.52
O0000274_1,O0000274,M011,3,640.65
O0000274_2,O0000274,M066,3,263.02
O0000274_3,O0000274,M019,2,341.22
O0000274_4,O0000274,M005,3,579.92
O0000274_5,O0000274,M039,3,437.94
O0000275_1,O0000275,M074,1,300.69
O0000275_2,O0000275,M047,3,478.55
O0000275_3,O0000275,M045,3,602.15
O0000276_1,O0000276,M097,1,608.56
O0000276_2,O0000276,M043,3,262.79
O0000276_3,O0000276,M023,1,212.46
O0000276_4,O0000276,M012,1,768.77
O0000277_1,O0000277,M021,3,395.28
O0000277_2,O0000277,M046,3,482.65
O0000277_3,O0000277,M041,3,414.13
O0000277_4,O0000277,M004,2,166.60
O0000278_1,O0000278,M090,2,542.21
O0000278_2,O0000278,M098,2,779.88
O0000278_3,O0000278,M036,1,452.13
O0000278_4,O0000278,M006,3,622.33
O0000278_5,O0000278,M050,2,295.70
O0000279_1,O0000279,M034,2,571.09
O0000279_2,O0000279,M024,3,271.96
O0000280_1,O0000280,M008,3,560.42
O0000280_2,O0000280,M085,3,425.31
O0000280_3,O0000280,M056,1,572.68
O0000280_4,O0000280,M007,2,390.67
O0000280_5,O0000280,M092,3,569.03
O0000281_1,O0000281,M015,2,215.34
O0000281_2,O0000281,M008,1,593.97
O0000281_3,O0000281,M043,3,266.32
O0000281_4,O0000281,M081,1,387.17
O0000281_5,O0000281,M031,2,375.21
O0000282_1,O0000282,M022,2,494.78
O0000282_2,O0000282,M066,3,268.98
O0000283_1,O0000283,M017,2,245.22
O0000283_2,O0000283,M086,1,777.24
O0000283_3,O0000283,M073,2,324.37
O0000284_1,O0000284,M084,1,655.44
O0000284_2,O0000284,M072,2,700.72
O0000284_3,O0000284,M060,2,571.08
O0000284_4,O0000284,M051,1,417.16
O0000285_1,O0000285,M073,2,275.04
O0000286_1,O0000286,M076,3,688.00
O0000286_2,O0000286,M020,1,403.10
O0000286_3,O0000286,M056,2,644.27
O0000287_1,O0000287,M052,2,645.13
O0000287_2,O0000287,M064,3,466.41
O0000287_3,O0000287,M019,2,358.92
O0000287_4,O0000287,M078,1,648.75
O0000287_5,O0000287,M023,3,208.31
O0000288_1,O0000288,M063,3,341.87
O0000288_2,O0000288,M072,2,616.38
O0000289_1,O0000289,M035,3,682.11
O0000290_1,O0000290,M049,2,628.19
O0000290_2,O0000290,M054,1,515.06
O0000290_3,O0000290,M073,1,283.77
O0000291_1,O0000291,M042,2,448.29
O0000291_2,O0000291,M070,3,461.14
O0000292_1,O0000292,M032,3,679.65
O0000293_1,O0000293,M031,2,364.70
O0000294_1,O0000294,M073,2,311.03
O0000294_2,O0000294,M070,2,520.70
O0000295_1,O0000295,M052,2,584.39
O0000295_2,O0000295,M024,1,274.41
O0000295_3,O0000295,M015,2,218.92
O0000296_1,O0000296,M005,3,634.60
O0000296_2,O0000296,M057,3,284.93
O0000297_1,O0000297,M011,2,658.66
O0000297_2,O0000297,M022,2,492.39
O0000297_3,O0000297,M027,3,457.69
O0000297_4,O0000297,M061,3,708.62
O0000297_5,O0000297,M078,3,702.52
O0000298_1,O0000298,M070,1,501.61
O0000298_2,O0000298,M050,3,275.88
O0000298_3,O0000298,M066,1,283.96
O0000298_4,O0000298,M085,1,454.90
O0000299_1,O0000299,M017,1,239.28
O0000299_2,O0000299,M023,3,209.69
O0000299_3,O0000299,M041,2,432.43
O0000299_4,O0000299,M072,1,643.71
O0000300_1,O0000300,M020,1,355.81
O0000301_1,O0000301,M054,3,561.73
O0000301_2,O0000301,M017,3,214.53
O0000302_1,O0000302,M096,3,679.30
O0000302_2,O0000302,M041,1,471.32
O0000302_3,O0000302,M056,1,599.37
O0000302_4,O0000302,M059,2,611.73
O0000302_5,O0000302,M031,2,364.53
O0000303_1,O0000303,M045,2,632.41
O0000303_2,O0000303,M059,3,515.28
O0000304_1,O0000304,M051,1,431.82
O0000304_2,O0000304,M009,1,594.78
O0000305_1,O0000305,M012,2,724.47
O0000305_2,O0000305,M096,2,629.65
O0000305_3,O0000305,M020,3,395.16
O0000306_1,O0000306,M020,1,414.57
O0000307_1,O0000307,M025,2,300.61
O0000307_2,O0000307,M062,3,757.18
O0000308_1,O0000308,M006,2,606.90
O0000309_1,O0000309,M029,1,279.64
O0000309_2,O0000309,M082,2,339.03
O0000310_1,O0000310,M025,3,278.35
O0000310_2,O0000310,M022,2,452.03
O0000310_3,O0000310,M002,1,186.77
O0000310_4,O0000310,M039,3,419.13
O0000310_5,O0000310,M010,2,748.55
O0000311_1,O0000311,M059,1,612.32
O0000311_2,O0000311,M086,2,657.56
O0000311_3,O0000311,M067,1,621.21
O0000311_4,O0000311,M047,2,518.00
O0000311_5,O0000311,M006,3,576.94
O0000312_1,O0000312,M035,3,742.44
O0000312_2,O0000312,M014,2,353.47
O0000312_3,O0000312,M025,2,334.55
O0000312_4,O0000312,M063,1,394.36
O0000313_1,O0000313,M037,3,491.11
O0000314_1,O0000314,M077,1,476.40
O0000314_2,O0000314,M063,3,364.78
O0000315_1,O0000315,M015,3,193.26
O0000315_2,O0000315,M087,1,211.04
O0000315_3,O0000315,M079,2,426.22
O0000316_1,O0000316,M079,1,476.72
O0000317_1,O0000317,M003,1,428.90
O0000318_1,O0000318,M098,1,792.93
O0000318_2,O0000318,M034,2,560.36
O0000318_3,O0000318,M057,2,275.71
O0000318_4,O0000318,M021,2,380.07
O0000319_1,O0000319,M038,3,326.74
O0000319_2,O0000319,M003,2,446.91
O0000320_1,O0000320,M068,3,493.59
O0000320_2,O0000320,M053,3,691.71
O0000320_3,O0000320,M071,3,668.27
O0000321_1,O0000321,M021,3,363.43
O0000321_2,O0000321,M083,2,699.39
O0000321_3,O0000321,M059,1,625.72
O0000321_4,O0000321,M028,3,380.13
O0000322_1,O0000322,M002,2,164.80
O0000322_2,O0000322,M057,1,271.04
O0000322_3,O0000322,M040,1,615.71
O0000322_4,O0000322,M009,3,548.19
O0000322_5,O0000322,M019,3,377.33
O0000323_1,O0000323,M051,1,459.41
O0000324_1,O0000324,M094,1,415.27
O0000324_2,O0000324,M095,2,343.55
O0000325_1,O0000325,M079,2,431.31
O0000325_2,O0000325,M051,3,425.13
O0000326_1,O0000326,M059,1,580.62
O0000327_1,O0000327,M087,2,213.31
O0000327_2,O0000327,M015,2,192.53
O0000327_3,O0000327,M010,3,710.16
O0000328_1,O0000328,M003,3,427.29
O0000328_2,O0000328,M008,3,591.07
O0000328_3,O0000328,M021,2,356.57
O0000328_4,O0000328,M027,2,413.67
O0000328_5,O0000328,M099,2,329.25
O0000329_1,O0000329,M052,1,648.36
O0000329_2,O0000329,M079,1,428.86
O0000329_3,O0000329,M094,3,417.04
O0000330_1,O0000330,M026,2,657.65
O0000331_1,O0000331,M060,1,594.96
O0000331_2,O0000331,M079,1,393.80
O0000331_3,O0000331,M003,3,472.36
O0000331_4,O0000331,M014,3,343.97
O0000332_1,O0000332,M058,3,278.41
O0000332_2,O0000332,M013,1,294.37
O0000332_3,O0000332,M015,1,189.81
O0000332_4,O0000332,M059,1,557.05
O0000332_5,O0000332,M066,3,263.92
O0000333_1,O0000333,M080,2,218.89
O0000333_2,O0000333,M029,3,268.93
O0000333_3,O0000333,M059,1,597.30
O0000333_4,O0000333,M026,2,591.15
O0000334_1,O0000334,M070,3,467.89
O0000334_2,O0000334,M005,1,629.43
O0000335_1,O0000335,M010,1,759.16
O0000335_2,O0000335,M029,1,271.76
O0000335_3,O0000335,M095,2,345.46
O0000336_1,O0000336,M011,1,748.61
O0000336_2,O0000336,M059,2,584.23
O0000336_3,O0000336,M058,1,276.94
O0000337_1,O0000337,M066,2,283.77
O0000338_1,O0000338,M076,1,660.68
O0000338_2,O0000338,M097,3,607.49
O0000339_1,O0000339,M038,2,337.80
O0000339_2,O0000339,M023,2,222.94
O0000340_1,O0000340,M050,2,274.38
O0000340_2,O0000340,M047,2,523.10
O0000340_3,O0000340,M039,3,447.92
O0000340_4,O0000340,M080,1,220.80
O0000340_5,O0000340,M042,3,492.89
O0000341_1,O0000341,M055,1,226.96
O0000341_2,O0000341,M064,3,481.36
O0000341_3,O0000341,M044,2,639.58
O0000342_1,O0000342,M020,3,377.15
O0000342_2,O0000342,M010,3,736.95
O0000342_3,O0000342,M019,2,358.53
O0000342_4,O0000342,M088,3,541.38
O0000342_5,O0000342,M048,2,547.41
O0000343_1,O0000343,M071,1,733.65
O0000343_2,O0000343,M042,3,529.86
O0000344_1,O0000344,M075,3,249.55
O0000344_2,O0000344,M096,1,726.59
O0000345_1,O0000345,M090,1,499.08
O0000345_2,O0000345,M094,2,415.49
O0000345_3,O0000345,M063,3,375.14
O0000346_1,O0000346,M057,3,256.56
O0000346_2,O0000346,M100,2,591.96
O0000346_3,O0000346,M093,2,406.18
O0000346_4,O0000346,M053,3,686.97
O0000347_1,O0000347,M062,2,764.69
O0000348_1,O0000348,M033,1,249.75
O0000348_2,O0000348,M085,3,501.32
O0000348_3,O0000348,M005,1,574.31
O0000348_4,O0000348,M006,3,586.79
O0000349_1,O0000349,M060,2,578.15
O0000349_2,O0000349,M093,3,393.97
O0000350_1,O0000350,M039,1,385.49
O0000350_2,O0000350,M068,3,572.40
O0000351_1,O0000351,M002,1,166.41
O0000351_2,O0000351,M065,3,300.15
O0000351_3,O0000351,M041,2,445.25
O0000351_4,O0000351,M051,3,412.73
O0000351_5,O0000351,M061,1,712.17
O0000352_1,O0000352,M072,2,675.84
O0000352_2,O0000352,M059,2,573.56
O0000353_1,O0000353,M066,2,279.13
O0000353_2,O0000353,M079,3,404.43
O0000354_1,O0000354,M022,1,440.92
O0000355_1,O0000355,M012,1,709.13
O0000355_2,O0000355,M040,3,655.52
O0000355_3,O0000355,M095,2,343.52
O0000356_1,O0000356,M097,2,632.29
O0000357_1,O0000357,M064,2,461.33
O0000357_2,O0000357,M026,2,596.94
O0000357_3,O0000357,M057,3,256.64
O0000357_4,O0000357,M057,1,245.04
O0000358_1,O0000358,M062,2,681.86
O0000359_1,O0000359,M040,3,637.50
O0000360_1,O0000360,M085,1,514.76
O0000360_2,O0000360,M005,1,627.02
O0000361_1,O0000361,M021,1,400.91
O0000361_2,O0000361,M039,1,405.73
O0000361_3,O0000361,M099,3,379.91
O0000361_4,O0000361,M076,2,687.74
O0000362_1,O0000362,M045,1,624.61
O0000362_2,O0000362,M040,2,615.78
O0000362_3,O0000362,M046,2,462.19
O0000362_4,O0000362,M077,3,425.98
O0000362_5,O0000362,M049,3,680.56
O0000363_1,O0000363,M073,2,273.02
O0000364_1,O0000364,M090,3,582.58
O0000364_2,O0000364,M094,2,428.21
O0000364_3,O0000364,M030,2,713.36
O0000364_4,O0000364,M070,3,460.14
O0000365_1,O0000365,M057,1,294.70
O0000366_1,O0000366,M021,3,402.70
O0000366_2,O0000366,M038,2,300.02
O0000367_1,O0000367,M005,3,570.36
O0000367_2,O0000367,M054,3,537.17
O0000367_3,O0000367,M065,1,288.37
O0000367_4,O0000367,M041,1,455.65
O0000367_5,O0000367,M041,2,408.85
O0000368_1,O0000368,M070,3,502.40
O0000368_2,O0000368,M070,1,505.43
O0000368_3,O0000368,M007,3,369.64
O0000368_4,O0000368,M013,2,339.92
O0000368_5,O0000368,M047,3,445.71
O0000369_1,O0000369,M055,3,260.24
O0000369_2,O0000369,M057,3,279.46
O0000369_3,O0000369,M092,2,523.96
O0000370_1,O0000370,M007,2,370.23
O0000371_1,O0000371,M017,1,209.87
O0000371_2,O0000371,M012,3,808.48
O0000371_3,O0000371,M031,3,379.14
O0000372_1,O0000372,M050,3,248.24
O0000372_2,O0000372,M053,3,688.08
O0000372_3,O0000372,M050,1,287.00
O0000372_4,O0000372,M050,1,250.60
O0000373_1,O0000373,M069,1,387.85
O0000374_1,O0000374,M065,1,280.46
O0000374_2,O0000374,M048,3,526.21
O0000375_1,O0000375,M075,3,272.99
O0000375_2,O0000375,M076,3,668.89
O0000376_1,O0000376,M013,1,330.85
O0000377_1,O0000377,M070,3,492.26
O0000377_2,O0000377,M083,2,659.34
O0000378_1,O0000378,M068,3,550.78
O0000379_1,O0000379,M029,2,281.44
O0000379_2,O0000379,M084,1,710.40
O0000380_1,O0000380,M001,2,286.33
O0000380_2,O0000380,M075,3,239.43
O0000380_3,O0000380,M073,2,275.69
O0000380_4,O0000380,M033,2,276.20
O0000381_1,O0000381,M015,2,201.64
O0000381_2,O0000381,M022,3,456.47
O0000382_1,O0000382,M019,2,368.78
O0000382_2,O0000382,M085,2,425.62
O0000382_3,O0000382,M061,1,639.34
O0000382_4,O0000382,M018,3,715.98
O0000383_1,O0000383,M073,3,292.47
O0000383_2,O0000383,M078,1,645.04
O0000384_1,O0000384,M072,2,628.20
O0000384_2,O0000384,M019,3,328.98
O0000384_3,O0000384,M065,3,341.18
O0000384_4,O0000384,M024,1,293.64
O0000385_1,O0000385,M059,2,514.01
O0000385_2,O0000385,M096,2,692.66
O0000385_3,O0000385,M089,2,248.92
O0000385_4,O0000385,M088,2,541.71
O0000386_1,O0000386,M013,3,297.68
O0000386_2,O0000386,M085,1,465.56
O0000386_3,O0000386,M050,2,257.21
O0000387_1,O0000387,M024,1,264.05
O0000387_2,O0000387,M062,2,743.71
O0000387_3,O0000387,M030,2,629.98
O0000388_1,O0000388,M032,1,609.53
O0000388_2,O0000388,M085,2,432.20
O0000388_3,O0000388,M085,3,469.86
O0000388_4,O0000388,M082,1,353.02
O0000388_5,O0000388,M004,3,182.20
O0000389_1,O0000389,M047,1,512.54
O0000389_2,O0000389,M047,3,504.35
O0000389_3,O0000389,M019,2,374.78
O0000389_4,O0000389,M026,2,602.58
O0000389_5,O0000389,M040,3,601.41
O0000390_1,O0000390,M041,3,420.86
O0000390_2,O0000390,M055,1,255.29
O0000391_1,O0000391,M052,2,583.27
O0000392_1,O0000392,M099,1,353.60
O0000393_1,O0000393,M003,2,436.86
O0000393_2,O0000393,M082,3,348.66
O0000394_1,O0000394,M036,3,413.11
O0000394_2,O0000394,M086,3,786.91
O0000394_3,O0000394,M009,1,631.83
O0000394_4,O0000394,M095,2,373.80
O0000394_5,O0000394,M026,1,570.63
O0000395_1,O0000395,M083,1,640.63
O0000396_1,O0000396,M047,1,487.64
O0000396_2,O0000396,M069,1,393.01
O0000397_1,O0000397,M086,2,711.55
O0000397_2,O0000397,M043,2,285.21
O0000397_3,O0000397,M046,3,450.45
O0000398_1,O0000398,M079,3,455.57
O0000398_2,O0000398,M047,1,517.52
O0000398_3,O0000398,M067,2,612.81
O0000399_1,O0000399,M012,3,689.75
O0000399_2,O0000399,M080,1,243.38
O0000399_3,O0000399,M004,2,179.57
O0000399_4,O0000399,M037,2,473.93
O0000399_5,O0000399,M052,1,590.76
O0000400_1,O0000400,M038,1,330.47
O0000401_1,O0000401,M092,3,555.73
O0000401_2,O0000401,M100,3,590.49
O0000402_1,O0000402,M004,2,162.95
O0000403_1,O0000403,M009,1,532.46
O0000403_2,O0000403,M043,2,292.99
O0000403_3,O0000403,M073,2,316.69
O0000404_1,O0000404,M037,1,526.89
O0000404_2,O0000404,M004,1,177.04
O0000404_3,O0000404,M080,1,238.96
O0000405_1,O0000405,M034,2,626.85
O0000405_2,O0000405,M076,3,764.94
O0000405_3,O0000405,M096,3,675.04
O0000405_4,O0000405,M037,2,489.83
O0000406_1,O0000406,M057,1,269.54
O0000407_1,O0000407,M017,1,217.09
O0000407_2,O0000407,M030,2,635.94
O0000407_3,O0000407,M059,2,523.73
O0000408_1,O0000408,M007,1,363.09
O0000408_2,O0000408,M089,3,250.21
O0000408_3,O0000408,M078,2,639.74
O0000408_4,O0000408,M067,1,650.74
O0000408_5,O0000408,M034,3,585.87
O0000409_1,O0000409,M075,3,267.82
O0000409_2,O0000409,M066,3,286.04
O0000409_3,O0000409,M073,3,283.43
O0000409_4,O0000409,M062,1,806.99
O0000409_5,O0000409,M011,1,700.39
O0000410_1,O0000410,M036,2,430.84
O0000410_2,O0000410,M054,3,553.12
O0000410_3,O0000410,M071,2,664.66
O0000411_1,O0000411,M058,3,305.55
O0000411_2,O0000411,M017,1,209.00
O0000411_3,O0000411,M018,3,620.75
O0000411_4,O0000411,M049,2,646.76
O0000412_1,O0000412,M038,1,282.43
O0000412_2,O0000412,M033,1,256.12
O0000412_3,O0000412,M005,1,626.53
O0000413_1,O0000413,M094,3,392.10
O0000413_2,O0000413,M090,3,576.06
O0000413_3,O0000413,M066,3,272.12
O0000413_4,O0000413,M088,3,531.28
O0000414_1,O0000414,M071,3,696.20
O0000414_2,O0000414,M022,3,527.82
O0000414_3,O0000414,M073,1,308.77
O0000414_4,O0000414,M045,2,640.87
O0000414_5,O0000414,M055,2,239.63
O0000415_1,O0000415,M067,1,694.31
O0000415_2,O0000415,M083,1,659.45
O0000416_1,O0000416,M057,2,246.22
O0000417_1,O0000417,M057,3,286.99
O0000417_2,O0000417,M098,1,684.18
O0000417_3,O0000417,M041,3,414.08
O0000417_4,O0000417,M072,3,678.31
O0000417_5,O0000417,M033,2,268.06
O0000418_1,O0000418,M087,2,180.62
O0000418_2,O0000418,M005,2,525.27
O0000418_3,O0000418,M015,2,206.10
O0000418_4,O0000418,M044,1,627.11
O0000418_5,O0000418,M050,2,281.12
O0000419_1,O0000419,M087,2,206.56
O0000419_2,O0000419,M095,2,358.31
O0000419_3,O0000419,M031,3,358.54
O0000420_1,O0000420,M078,2,679.12
O0000420_2,O0000420,M034,2,634.33
O0000420_3,O0000420,M081,1,425.17
O0000421_1,O0000421,M088,2,518.39
O0000421_2,O0000421,M029,1,271.90
O0000421_3,O0000421,M095,2,314.14
O0000421_4,O0000421,M034,1,596.47
O0000422_1,O0000422,M009,3,568.89
O0000422_2,O0000422,M060,3,590.97
O0000422_3,O0000422,M024,3,260.66
O0000423_1,O0000423,M027,2,443.00
O0000423_2,O0000423,M058,2,327.59
O0000423_3,O0000423,M076,1,729.74
O0000423_4,O0000423,M014,3,362.61
O0000424_1,O0000424,M033,3,248.23
O0000424_2,O0000424,M001,3,309.25
O0000424_3,O0000424,M054,3,491.19
O0000424_4,O0000424,M077,3,421.42
O0000425_1,O0000425,M016,3,194.04
O0000425_2,O0000425,M019,2,345.11
O0000426_1,O0000426,M045,1,596.79
O0000426_2,O0000426,M093,2,458.67
O0000427_1,O0000427,M003,3,448.09
O0000428_1,O0000428,M015,1,183.32
O0000428_2,O0000428,M012,3,769.48
O0000429_1,O0000429,M033,2,240.12
O0000429_2,O0000429,M033,1,253.74
O0000430_1,O0000430,M030,3,690.00
O0000430_2,O0000430,M026,1,655.66
O0000430_3,O0000430,M078,1,678.66
O0000430_4,O0000430,M051,3,463.49
O0000431_1,O0000431,M055,1,245.34
O0000431_2,O0000431,M042,1,451.47
O0000431_3,O0000431,M071,3,659.98
O0000431_4,O0000431,M044,2,603.79
O0000431_5,O0000431,M058,2,319.95
O0000432_1,O0000432,M012,3,802.79
O0000432_2,O0000432,M072,2,674.02
O0000433_1,O0000433,M059,1,567.00
O0000433_2,O0000433,M039,3,382.53
O0000433_3,O0000433,M024,3,258.75
O0000433_4,O0000433,M034,2,554.05
O0000434_1,O0000434,M053,1,660.93
O0000434_2,O0000434,M089,2,244.17
O0000434_3,O0000434,M024,2,259.62
O0000434_4,O0000434,M007,1,398.14
O0000435_1,O0000435,M047,3,439.91
O0000435_2,O0000435,M077,1,474.47
O0000435_3,O0000435,M091,1,317.28
O0000435_4,O0000435,M088,3,589.60
O0000436_1,O0000436,M037,2,532.54
O0000436_2,O0000436,M039,1,394.18
O0000436_3,O0000436,M029,2,304.33
O0000437_1,O0000437,M019,2,356.24
O0000438_1,O0000438,M056,2,550.79
O0000438_2,O0000438,M033,3,270.70
